user_id,recipe_id,date,u,i,is_rating_above_average,
1191295,209888,6/18/2009,15396,134902,0,Validation
164459,103077,12/16/2004,15409,77795,0,Validation
163877,101726,10/31/2005,15431,15945,0,Validation
504753,123906,4/29/2008,15434,134832,0,Validation
344895,78176,6/13/2007,15463,131762,0,Validation
641300,453292,6/27/2011,15465,161247,0,Validation
882743,20348,5/18/2010,15467,53138,0,Validation
169341,230909,9/3/2009,15469,125034,0,Validation
363806,206896,6/5/2007,15496,154926,0,Validation
388907,70762,9/10/2007,15515,115171,0,Validation
349138,98836,12/21/2006,15526,105576,0,Validation
246905,257952,12/1/2009,15527,126926,0,Validation
366284,307033,10/5/2008,15528,160274,0,Validation
725146,505575,9/4/2013,15533,44609,0,Validation
87877,25439,10/9/2004,15592,88271,0,Validation
438097,242675,3/10/2008,15594,98029,0,Validation
313591,460492,9/14/2012,15595,143443,0,Validation
451060,48590,1/27/2008,15616,76440,0,Validation
1064230,176498,6/5/2010,15617,157183,0,Validation
465906,323509,10/7/2008,15623,129611,0,Validation
1288254,339966,10/28/2010,15631,63186,0,Validation
602947,384634,9/3/2009,15643,147792,0,Validation
685056,312604,8/31/2008,15654,160567,0,Validation
1712856,341231,5/14/2011,15679,60952,0,Validation
1951190,390341,7/10/2011,15697,56413,0,Validation
79142,155721,8/5/2006,15720,168673,0,Validation
254715,278644,8/14/2016,15737,81974,0,Validation
461867,228204,8/26/2009,15760,128542,0,Validation
524695,45280,7/27/2007,15787,173447,0,Validation
58515,93451,8/22/2009,15805,177135,0,Validation
278544,367292,7/7/2009,15819,104311,0,Validation
1397180,179515,3/28/2010,15822,40453,0,Validation
1010750,322059,11/1/2008,15837,109590,0,Validation
1715301,372334,1/2/2011,15840,16820,0,Validation
78991,33142,9/7/2011,15873,123683,0,Validation
437776,298195,11/12/2013,15887,173319,0,Validation
892642,19361,7/20/2008,15897,150815,0,Validation
654846,374808,9/18/2009,15898,124829,0,Validation
49611,205349,1/5/2008,15918,170300,0,Validation
1320681,384892,2/19/2011,15926,142961,0,Validation
236981,157179,12/20/2006,15933,149860,0,Validation
889318,94694,7/13/2008,15940,165867,0,Validation
578289,195121,9/19/2010,19679,31161,0,Validation
136761,334469,8/14/2010,15946,163809,0,Validation
880806,410136,2/7/2010,15952,110314,0,Validation
1240773,444055,12/1/2011,15960,59854,0,Validation
1022323,343458,12/27/2008,15986,149597,0,Validation
1711244,131207,7/1/2012,16006,144183,0,Validation
2678521,372690,3/4/2013,16009,140596,0,Validation
577730,442310,2/27/2013,16012,25833,0,Validation
427743,48997,7/7/2007,16051,130448,0,Validation
43150,40685,3/30/2003,16077,45381,0,Validation
1115772,92887,1/6/2009,21574,40381,0,Validation
87557,58510,11/26/2003,16084,29024,0,Validation
1295837,246011,7/18/2009,16095,155699,0,Validation
1800133181,505338,3/15/2014,24100,172230,0,Validation
366731,256003,2/5/2008,16116,137231,0,Validation
200170,393896,2/21/2010,16117,114635,0,Validation
332882,286667,1/13/2009,16127,17431,0,Validation
299566,43322,11/1/2011,16128,35545,0,Validation
251039,19814,2/13/2006,16137,17463,0,Validation
1751447,525743,5/17/2016,16160,118278,0,Validation
157030,61218,6/6/2005,16172,21997,0,Validation
640226,301532,5/19/2008,16191,142425,0,Validation
329107,319992,10/1/2009,16195,84287,0,Validation
613028,383876,8/3/2009,17757,83487,0,Validation
398333,240771,9/6/2007,16199,52419,0,Validation
144099,120358,11/28/2005,16202,152971,0,Validation
210681,66065,8/6/2005,16215,24448,0,Validation
636825,65512,7/1/2008,16229,41442,0,Validation
441079,267733,12/12/2007,16235,133277,0,Validation
86957,137283,7/10/2006,16270,103491,0,Validation
156862,398444,9/22/2010,16274,96806,0,Validation
348841,353878,9/4/2011,16276,161184,0,Validation
688338,259205,4/1/2008,16277,36108,0,Validation
777899,201641,3/13/2008,16294,50447,0,Validation
158008,41452,8/25/2004,16303,165975,0,Validation
97824,106868,3/23/2005,16305,51671,0,Validation
376346,340034,4/4/2009,16317,18080,0,Validation
941347,154545,11/21/2009,16335,65743,0,Validation
337399,422707,11/10/2010,16336,105446,0,Validation
96514,79328,10/10/2004,16348,18155,0,Validation
651761,317076,8/30/2008,16356,86129,0,Validation
969592,101805,5/23/2009,16382,140267,0,Validation
175475,234952,10/24/2009,16398,85161,0,Validation
55780,41667,10/1/2002,16399,24257,0,Validation
2001677534,406341,11/18/2017,16407,154663,0,Validation
863930,134055,10/16/2016,16410,166016,0,Validation
929450,235210,9/1/2008,16426,27125,0,Validation
161586,309314,6/28/2008,16442,111572,0,Validation
226377,245302,8/16/2007,16444,172512,0,Validation
297859,280898,7/5/2008,16449,117322,0,Validation
504185,353978,2/5/2009,16465,146604,0,Validation
358548,129545,10/19/2006,16473,118860,0,Validation
1623430,396590,7/26/2010,16480,30197,0,Validation
310103,396610,2/8/2010,16486,18635,0,Validation
367382,214913,5/9/2009,16502,117754,0,Validation
231444,135746,9/5/2005,16524,145769,0,Validation
2001420574,498483,3/6/2017,16559,18907,0,Validation
295947,41145,3/5/2009,16567,171934,0,Validation
25994,5311,10/5/2004,16575,18978,0,Validation
610820,134733,10/10/2007,16620,119753,0,Validation
184668,252653,9/13/2007,16627,88590,0,Validation
139819,441750,11/17/2010,16637,19163,0,Validation
34795,27972,11/27/2009,16638,66946,0,Validation
39843,21808,10/20/2002,16639,166889,0,Validation
602609,148381,10/2/2007,16643,67202,0,Validation
2000949191,140328,9/18/2017,16656,150602,0,Validation
257146,239011,8/3/2010,16658,40602,0,Validation
826406,202088,10/17/2008,16661,47863,0,Validation
752915,254646,5/9/2010,16663,100836,0,Validation
432357,438367,1/2/2012,16667,61981,0,Validation
2000356714,425059,8/29/2015,16669,19268,0,Validation
213917,149454,1/4/2006,16683,119987,0,Validation
2001329932,362699,1/28/2017,16702,116754,0,Validation
2000376924,526749,11/6/2017,16706,140794,0,Validation
2001529464,526749,4/9/2018,24176,140794,0,Validation
310946,196197,12/15/2007,16709,79379,0,Validation
1537841,26627,11/27/2011,16725,162642,0,Validation
142435,82967,12/19/2006,16726,160039,0,Validation
819036,438729,4/26/2011,16729,143623,0,Validation
1481653,480975,12/14/2013,16749,111050,0,Validation
1690560,229467,9/27/2010,16769,96357,0,Validation
2002157583,145717,10/20/2018,16774,129889,0,Validation
295943,35097,4/15/2008,16784,19647,0,Validation
299110,51099,1/27/2007,16785,154638,0,Validation
822872,417554,4/22/2010,16789,99223,0,Validation
376734,190764,11/4/2006,24590,163509,0,Validation
373642,194839,1/11/2013,16818,134916,0,Validation
389347,13723,1/22/2007,16835,167769,0,Validation
30886,13403,10/17/2002,22127,48002,0,Validation
308507,94362,4/28/2006,16846,149044,0,Validation
2398239,153113,9/11/2012,16855,52928,0,Validation
383557,312893,7/29/2008,16859,19975,0,Validation
2557560,272207,12/8/2013,23992,86931,0,Validation
262041,100546,8/6/2006,16881,152599,0,Validation
369692,217917,3/21/2007,16886,177922,0,Validation
514880,142742,7/1/2010,16887,174399,0,Validation
1269612,375109,11/1/2013,16892,145202,0,Validation
723969,292168,4/16/2008,16900,128861,0,Validation
565158,247152,4/3/2008,16968,114653,0,Validation
1563111,330265,10/28/2016,16969,169270,0,Validation
2002084712,242922,7/29/2018,16971,118847,0,Validation
229575,126926,7/17/2005,16976,68530,0,Validation
2001987473,509313,3/24/2018,16977,165540,0,Validation
1049912,294882,11/27/2008,16999,168465,0,Validation
407535,186445,9/10/2008,17003,20541,0,Validation
775856,297064,4/22/2008,17006,152293,0,Validation
343789,47465,8/21/2007,17011,149616,0,Validation
28691,194351,1/25/2009,17013,101947,0,Validation
74022,6890,2/5/2004,21809,43627,0,Validation
314101,145498,5/19/2006,17035,28244,0,Validation
870025,312472,8/11/2009,17044,104888,0,Validation
163386,157487,6/7/2008,17053,177445,0,Validation
778109,157487,2/29/2008,21328,177445,0,Validation
836806,303734,5/15/2008,17058,93900,0,Validation
167326,328,11/1/2004,20842,36324,0,Validation
1440543,438740,2/1/2014,17066,117600,0,Validation
335609,285543,2/13/2008,17070,133413,0,Validation
369452,308706,12/11/2008,17101,31930,0,Validation
186981,251,8/10/2005,20673,100862,0,Validation
346583,174783,9/15/2008,17174,176677,0,Validation
224354,153304,5/11/2006,17178,154140,0,Validation
1657047,162305,6/12/2013,17195,159924,0,Validation
310843,280312,8/25/2009,17221,61098,0,Validation
2002227190,526194,10/23/2018,17230,137138,0,Validation
83928,26686,12/11/2007,17257,158360,0,Validation
364737,178135,12/28/2006,23393,64080,0,Validation
2001840893,494551,9/8/2018,17264,141216,0,Validation
1574395,386273,1/28/2017,17268,161599,0,Validation
72252,15703,6/26/2003,17275,88001,0,Validation
80730,284770,5/16/2008,17285,36433,0,Validation
238205,137947,11/16/2005,17288,88704,0,Validation
334907,167247,7/18/2006,17331,73794,0,Validation
27707,16244,4/8/2002,17361,137449,0,Validation
209130,170248,6/12/2006,17362,41196,0,Validation
141161,91348,6/7/2004,17364,56694,0,Validation
704939,446107,4/21/2011,17377,40089,0,Validation
1548780,335158,8/11/2010,17424,124196,0,Validation
745889,325065,8/23/2009,20915,36851,0,Validation
169696,40630,10/27/2004,18623,26325,0,Validation
296751,173946,6/21/2006,17441,162384,0,Validation
1668482,408096,12/24/2010,17495,161280,0,Validation
449887,230301,6/28/2007,17497,172649,0,Validation
125739,43002,2/19/2004,17511,91268,0,Validation
380979,70807,2/29/2008,17515,72915,0,Validation
1802484225,523551,11/23/2015,17522,22100,0,Validation
258867,260533,10/28/2007,17523,48221,0,Validation
422552,260533,10/21/2007,22506,48221,0,Validation
1444456,401174,12/21/2009,17536,108953,0,Validation
1296423,391970,9/29/2009,17556,121225,0,Validation
846598,293858,5/25/2008,17588,117507,0,Validation
1800236093,488750,11/12/2013,17592,47953,0,Validation
332586,297240,2/18/2009,17616,22468,0,Validation
221617,108144,7/6/2006,17631,177368,0,Validation
74732,357853,2/25/2009,17668,170908,0,Validation
638646,273754,8/26/2008,17673,30741,0,Validation
2602240,488265,2/13/2015,17681,175464,0,Validation
253370,24111,10/2/2007,17686,54669,0,Validation
319430,174255,6/22/2006,17706,169945,0,Validation
694188,147454,3/8/2009,17715,44236,0,Validation
29203,5275,2/6/2002,17723,134447,0,Validation
151591,93146,8/11/2004,17735,166952,0,Validation
206937,340666,12/28/2008,17737,23027,0,Validation
71474,54460,2/22/2003,17741,68222,0,Validation
562717,336182,12/10/2008,17753,23081,0,Validation
685666,237298,10/25/2008,17768,125596,0,Validation
630709,202163,1/4/2008,17832,177225,0,Test
1225715,333482,11/7/2010,17833,82255,0,Test
1558722,433475,3/14/2012,17834,79594,0,Test
317844,110369,2/14/2009,17863,36274,0,Test
1689787,471792,3/7/2016,17875,110525,0,Test
961294,103357,9/23/2008,17876,73226,0,Test
314959,242582,8/26/2008,17887,149567,0,Test
974816,223314,10/1/2008,17889,93238,0,Test
102504,293104,5/16/2009,17915,71248,0,Test
204118,84483,9/1/2006,17920,176084,0,Test
58054,170927,12/8/2012,17928,35831,0,Test
483948,225919,6/1/2009,17929,153169,0,Test
27424,38877,6/11/2003,17932,133115,0,Test
466405,169614,3/16/2007,17945,89115,0,Test
456036,187090,5/17/2007,17948,23719,0,Test
32665,11351,3/22/2002,17949,145143,0,Test
834118,309461,12/20/2010,17973,53920,0,Test
300474,273539,12/17/2011,17984,167573,0,Test
373050,303941,8/28/2008,17985,81481,0,Test
503111,18658,6/14/2007,17988,87999,0,Test
183796,66965,12/29/2004,17996,58706,0,Test
1150636,216705,11/23/2016,18007,30474,0,Test
817993,294004,5/16/2008,18008,43413,0,Test
118159,14279,8/3/2005,18010,147483,0,Test
1307350,19125,3/26/2010,18013,53061,0,Test
328094,176596,7/9/2006,18018,88573,0,Test
82538,217689,1/31/2008,18024,24242,0,Test
2049731,279164,11/3/2011,18081,175884,0,Test
801971,315125,1/28/2010,18085,107889,0,Test
916455,221959,10/15/2009,18119,174522,0,Test
195859,32923,2/19/2005,18120,81276,0,Test
2001355273,497775,3/14/2018,18127,79870,0,Test
122350,64541,6/13/2004,18148,27871,0,Test
250729,141862,10/30/2005,18154,53010,0,Test
783619,300254,7/18/2008,18161,174455,0,Test
356505,118102,2/17/2010,18163,168040,0,Test
475865,226832,1/1/2008,18179,119115,0,Test
126449,187636,11/21/2006,18182,61044,0,Test
547187,327382,5/7/2011,18196,40569,0,Test
2001604211,536011,7/24/2018,18202,119434,0,Test
97570,339787,8/22/2010,18215,103071,0,Test
1736962,114284,1/23/2011,18216,119315,0,Test
868170,305917,2/7/2009,18248,73609,0,Test
1496974,390922,5/1/2011,18273,81258,0,Test
1030616,122743,3/2/2009,18292,123794,0,Test
607536,131622,7/10/2008,18315,39711,0,Test
195534,117399,12/20/2012,18316,101262,0,Test
30200,36846,8/19/2002,18332,25390,0,Test
680448,45215,5/3/2008,18334,116698,0,Test
254686,7701,2/6/2006,18338,46013,0,Test
90105,279416,12/1/2009,18348,34606,0,Test
1248009,328982,10/26/2009,18352,39278,0,Test
973072,358560,6/16/2009,18369,112356,0,Test
1259462,356234,11/30/2009,18374,166108,0,Test
741659,358304,3/30/2009,18398,44797,0,Test
462739,108659,9/24/2007,18403,52569,0,Test
2051204,456652,6/1/2012,18406,106632,0,Test
196976,133865,8/27/2006,18417,43717,0,Test
907464,464448,10/8/2017,18423,25834,0,Test
360372,72430,11/1/2006,18426,70305,0,Test
31083,157602,6/21/2008,18431,25876,0,Test
289743,157602,9/23/2009,18432,25876,0,Test
249224,224194,5/26/2009,18446,170988,0,Test
469534,196492,3/25/2007,18454,66262,0,Test
1306655,208117,2/5/2010,18488,72774,0,Test
84996,61062,5/8/2003,18492,80079,0,Test
205428,19670,10/23/2005,18502,148100,0,Test
724305,214544,10/22/2008,18546,172711,0,Test
1308243,80639,7/12/2009,18559,81486,0,Test
81369,73390,10/17/2003,18568,178021,0,Test
160756,443806,1/1/2012,18574,100820,0,Test
749244,337436,5/4/2009,18594,51528,0,Test
147706,118993,10/8/2006,18624,60585,0,Test
1333330,400052,1/14/2010,18644,163863,0,Test
66581,153423,8/5/2006,18649,166383,0,Test
622213,338207,1/28/2009,18659,47060,0,Test
1924549,355893,11/22/2018,18667,129443,0,Test
509942,204275,12/11/2007,18674,143483,0,Test
1551308,492064,1/27/2013,18681,164507,0,Test
646969,28202,11/25/2008,18701,163234,0,Test
235456,255335,9/14/2008,18702,109635,0,Test
184552,106573,2/14/2005,18707,115309,0,Test
531712,272406,8/6/2009,18720,47338,0,Test
52525,37443,8/19/2002,18742,168004,0,Test
320949,128780,8/13/2008,18754,89473,0,Test
1361848,505179,11/17/2013,18766,149784,0,Test
51633,30321,10/6/2002,18772,26879,0,Test
1366128,201076,12/23/2009,18782,171315,0,Test
777802,325903,5/9/2009,18786,63151,0,Test
404077,253380,9/29/2007,18832,173441,0,Test
920843,239035,2/24/2010,18838,172524,0,Test
147334,169177,8/15/2008,18841,100660,0,Test
453209,8959,10/1/2008,18868,133795,0,Test
477637,74201,5/27/2007,18875,135946,0,Test
1800113053,300676,7/30/2015,18887,174781,0,Test
501154,149241,7/19/2007,18890,27362,0,Test
742321,120023,1/27/2008,18913,30078,0,Test
158050,107143,1/27/2005,18945,103707,0,Test
1518415,365466,1/20/2010,18967,174097,0,Test
844509,160573,3/18/2011,18974,120127,0,Test
463861,483039,8/2/2012,18980,141614,0,Test
2640312,224983,1/17/2013,18989,157201,0,Test
383344,9357,10/18/2009,18995,27641,0,Test
146914,405514,12/17/2011,19001,161353,0,Test
1625948,417337,11/6/2013,19006,127678,0,Test
34150,33268,7/14/2002,19041,139011,0,Test
505919,218600,10/23/2014,19088,46817,0,Test
2555,4867,11/1/2001,19093,116057,0,Test
210010,357889,12/22/2009,19099,146703,0,Test
406667,188615,10/31/2008,19108,169093,0,Test
351840,132354,6/7/2007,19111,175638,0,Test
1666996,292463,5/9/2011,19120,149702,0,Test
276189,140817,12/23/2005,19137,133249,0,Test
2001595439,50081,7/1/2017,19139,96270,0,Test
1104081,457622,10/12/2011,19140,49145,0,Test
552482,254501,2/27/2008,19159,160249,0,Test
301724,257203,3/6/2009,19206,169119,0,Test
463396,328950,1/10/2009,19216,130202,0,Test
139051,89912,4/26/2004,19220,98658,0,Test
235737,247194,8/18/2007,19224,149797,0,Test
581722,262364,10/3/2009,19245,66468,0,Test
477627,132509,5/16/2007,21053,110960,0,Test
40854,23183,7/4/2007,19253,118050,0,Test
965467,350090,9/22/2009,19256,86001,0,Test
1215696,96221,6/24/2009,19264,175845,0,Test
151133,21994,7/23/2004,19299,29041,0,Test
477868,15706,1/19/2008,19317,132888,0,Test
506974,405195,4/2/2010,19330,131034,0,Test
96077,156381,2/22/2006,19341,80524,0,Test
76663,53780,3/27/2003,19354,67116,0,Test
743937,302224,3/23/2009,19358,107875,0,Test
807822,258979,8/5/2008,21791,59218,0,Test
61292,60001,1/20/2004,19382,48516,0,Test
1305784,175497,11/20/2009,19383,137032,0,Test
278093,16237,4/12/2007,19390,171037,0,Test
1601422,372957,6/12/2010,19417,79801,0,Test
1238440,4715,5/12/2009,19420,116082,0,Test
1122311,245707,10/14/2009,19435,159817,0,Test
745944,307920,3/29/2010,19457,177233,0,Test
751854,218160,10/20/2008,19499,60630,0,Test
268307,29388,7/4/2008,19537,122594,0,Test
1192063,307299,4/19/2009,19542,172781,0,Test
819403,384470,5/11/2010,19546,175270,0,Test
145637,93247,2/6/2005,19566,174546,0,Test
2325224,337894,2/6/2013,19577,30491,0,Test
553587,357052,3/5/2009,19578,133428,0,Test
182782,149220,1/1/2007,19592,136377,0,Test
1480126,202887,7/22/2010,19608,30759,0,Test
36334,8907,5/15/2002,19616,141293,0,Test
1171764,286777,11/21/2011,19644,156998,0,Test
240522,133234,9/11/2005,19669,31146,0,Test
723468,289896,3/5/2008,19677,147637,0,Test
99850,27961,3/11/2006,19699,74748,0,Test
407260,343656,6/2/2009,19701,73660,0,Test
478309,263422,2/23/2009,19705,38267,0,Test
734506,154536,5/10/2008,19720,151591,0,Test
604212,254970,10/19/2007,19721,108451,0,Test
616333,42026,1/20/2008,19726,130649,0,Test
926354,327225,9/26/2008,19731,167415,0,Test
75797,432985,7/23/2010,19756,81849,0,Test
762139,169550,2/24/2008,19766,145972,0,Test
308625,292269,3/26/2009,21261,65814,0,Test
348934,258691,10/19/2007,19793,170549,0,Test
679625,339984,7/12/2013,19802,155759,0,Test
304362,112297,5/27/2006,19825,105564,0,Test
809202,504434,10/15/2014,19832,78168,0,Test
200622,218348,10/28/2007,19891,127198,0,Test
289860,276094,10/18/2010,19907,143696,0,Test
770518,155628,9/29/2009,19938,130925,0,Test
104144,190371,3/29/2011,19965,140682,0,Test
1161626,112817,1/24/2012,19988,48392,0,Test
361953,123409,12/10/2006,20010,169492,0,Test
1040851,9501,1/16/2010,20029,123526,0,Test
2292688,252813,7/14/2012,20036,101581,0,Test
673237,354624,8/28/2009,20051,32357,0,Test
343180,157835,8/18/2006,20054,32390,0,Test
75227,3774,5/17/2003,20066,120843,0,Test
622650,145218,10/25/2007,20071,32464,0,Test
586254,115780,1/8/2008,20149,63909,0,Test
1483642,87574,10/9/2011,20173,136850,0,Test
880405,332352,12/22/2010,22342,108221,0,Test
336099,18198,2/21/2010,20179,152071,0,Test
947673,286144,12/16/2008,20215,176147,0,Test
2683302,444274,2/8/2013,20218,159494,0,Test
620109,26324,12/2/2007,20226,63102,0,Test
341526,188728,11/3/2006,20231,150248,0,Test
1014363,269030,12/17/2009,20240,64854,0,Test
484122,301564,11/7/2011,20245,99166,0,Test
87519,470863,12/31/2011,20272,121653,0,Test
1009243,148298,12/30/2009,20284,103572,0,Test
2000974814,246028,4/16/2016,20302,87458,0,Test
1363063,250612,5/29/2010,20305,172054,0,Test
495851,348381,2/10/2009,20325,101440,0,Test
773103,146332,6/2/2008,20333,86985,0,Test
72179,40485,2/14/2003,20351,33698,0,Test
1055205,361596,5/18/2009,20355,124237,0,Test
249017,259975,10/19/2007,20357,165588,0,Test
530528,384652,4/6/2011,20361,130957,0,Test
1662308,384652,8/6/2010,24947,130957,0,Test
2000653870,533358,9/2/2017,20364,130539,0,Test
203536,367154,8/18/2009,20370,173245,0,Test
58446,11017,11/7/2002,21211,48827,0,Test
2828077,270836,5/16/2013,20426,161020,0,Test
96461,299424,7/10/2008,20429,34155,0,Test
938586,129853,11/22/2009,20461,142716,0,Test
61247,7405,11/18/2002,20476,43101,0,Test
2201460,463657,10/1/2012,20483,129288,0,Test
99443,44800,9/15/2003,20487,177547,0,Test
227675,90451,8/25/2012,20497,37581,0,Test
860237,88379,1/23/2009,20504,175353,0,Test
2364517,449042,10/2/2012,20542,122781,0,Test
1655268,428573,7/18/2010,20550,137459,0,Test
543291,4568,11/16/2017,21955,102189,0,Test
1061003,45057,11/1/2009,20599,174733,0,Test
256494,69469,10/29/2005,20601,106169,0,Test
1160452,155594,2/17/2009,20602,91802,0,Test
604278,256998,2/19/2008,20646,123697,0,Test
2625,9242,6/26/2001,20667,101647,0,Test
482769,245429,9/19/2007,20713,123118,0,Test
63904,130791,10/7/2005,20750,35493,0,Test
427405,184603,7/14/2008,20764,74098,0,Test
90224,58388,7/13/2003,24755,94277,0,Test
674845,7123,12/30/2007,20785,35874,0,Test
387020,46409,11/16/2008,24057,156724,0,Test
782749,271520,9/16/2008,20788,49530,0,Test
293040,137373,8/4/2009,20795,105886,0,Test
654420,285243,3/29/2008,20801,84186,0,Test
187070,12500,9/21/2006,20815,96018,0,Test
139731,445613,1/8/2011,20834,107997,0,Test
2001377562,399802,2/11/2017,20839,68659,0,Test
92192,60442,7/19/2003,20865,158695,0,Test
1233851,84622,10/26/2010,20872,81278,0,Test
1106138,407494,3/17/2010,20874,40073,0,Test
73904,12463,2/18/2005,20880,78877,0,Test
426331,287823,11/25/2008,20884,36662,0,Test
1173096,222037,5/6/2009,20886,36664,0,Test
369415,72281,11/6/2006,20922,69383,0,Test
30953,119283,6/24/2005,20948,36992,0,Test
869813,439592,7/8/2013,20950,64531,0,Test
542231,291665,8/4/2008,20955,37053,0,Test
118648,120700,3/24/2009,20956,139699,0,Test
301997,274508,1/7/2008,20976,55581,0,Test
2709050,311366,2/25/2013,20977,138490,0,Test
366815,7330,8/21/2008,20982,96040,0,Test
2916440,245020,8/6/2013,21020,133587,0,Test
254633,128930,10/26/2005,21024,42711,0,Test
1006526,259048,11/9/2009,21025,130455,0,Test
625791,254573,11/12/2007,21030,87562,0,Test
840181,290357,7/23/2010,21067,89377,0,Test
1425054,416712,3/16/2010,21087,65069,0,Test
75487,183176,9/10/2006,21105,63375,0,Test
1315220,383865,8/2/2009,21113,144809,0,Test
268037,217173,4/16/2007,21129,37965,0,Test
619446,274598,6/8/2008,21131,173874,0,Test
240947,134696,9/7/2005,21143,132477,0,Test
408874,203924,9/15/2007,21155,108968,0,Test
614004,324101,11/3/2012,21156,38055,0,Test
946392,344409,11/10/2009,21164,170509,0,Test
798459,241483,5/21/2011,21166,115154,0,Test
1432208,388296,8/22/2012,21244,153774,0,Test
2002013859,411521,3/26/2018,21277,63484,0,Test
734479,181951,1/20/2008,21326,80297,0,Test
602187,151306,1/19/2008,21338,167989,0,Test
500790,199227,12/22/2009,21345,89325,0,Test
392520,58994,10/27/2007,21372,164920,0,Test
355616,101752,10/30/2008,21386,140488,0,Test
310356,22295,5/5/2006,21390,39391,0,Test
833427,91158,3/5/2014,21478,62138,0,Test
507506,341708,5/9/2015,21482,101512,0,Test
184425,109738,3/6/2005,21500,174190,0,Test
69906,8496,1/31/2004,21506,146330,0,Test
152862,98567,12/23/2004,21535,40040,0,Test
787334,418427,3/30/2010,21549,62538,0,Test
151153,215186,6/19/2007,21561,118063,0,Test
865302,309377,7/15/2008,21564,89557,0,Test
119160,162809,4/29/2007,21568,85477,0,Test
257653,199019,11/27/2008,21573,135240,0,Test
1536306,369853,10/28/2012,21582,159993,0,Test
343504,313131,9/6/2008,21605,40626,0,Test
333014,247392,9/22/2011,21621,40790,0,Test
48393,2739,7/14/2002,21629,42306,0,Test
1803534132,417114,8/26/2015,21642,141498,0,Test
1903130,389798,4/26/2013,21680,160380,0,Test
68213,40642,12/5/2003,21699,177881,0,Test
1317254,425916,5/25/2010,21728,126318,0,Test
949737,413014,3/9/2010,21745,140311,0,Test
753419,98371,11/7/2009,21772,65952,0,Test
1030363,19551,2/4/2011,21776,46790,0,Test
375477,391549,10/12/2012,21811,136361,0,Test
999233,314181,12/12/2008,21814,165664,0,Test
1129113,179741,2/23/2010,21826,166852,0,Test
291332,45815,1/18/2009,21846,169478,0,Test
574306,121631,4/22/2008,21867,129021,0,Test
889649,347655,7/26/2009,21873,49197,0,Test
582195,384110,5/10/2011,21875,42473,0,Test
255692,497880,3/21/2013,21915,42864,0,Test
52327,225508,11/8/2011,21931,146808,0,Test
997834,364128,1/2/2011,21942,50561,0,Test
799664,242653,8/25/2010,21950,92901,0,Test
71667,67839,8/6/2003,21956,83924,0,Test
337569,171726,1/23/2007,21963,113764,0,Test
1656083,364011,9/15/2011,21974,68921,0,Test
433510,148125,1/23/2007,22003,43591,0,Test
837580,388465,10/22/2009,22042,77420,0,Test
1613769,194497,7/27/2010,22057,145234,0,Test
222401,471839,8/16/2013,22077,102320,0,Test
2096217,326572,3/8/2018,22089,119949,0,Test
348341,181964,12/1/2006,22114,112380,0,Test
129902,76481,2/24/2005,22126,44565,0,Test
1850241,366952,7/24/2011,22128,96795,0,Test
778644,251852,7/22/2008,22163,162385,0,Test
404679,335899,12/11/2008,22169,65968,0,Test
85047,85523,2/12/2008,22189,45852,0,Test
208667,123064,6/17/2005,22235,144863,0,Test
101665,48723,9/8/2003,22245,119936,0,Test
370215,196248,12/5/2006,22254,86605,0,Test
221906,125341,6/15/2005,22295,74310,0,Test
344342,167584,8/23/2006,22314,99493,0,Test
345845,266913,12/27/2008,22319,140895,0,Test
1700880,368238,7/2/2011,22324,121217,0,Test
543968,368238,2/16/2010,24777,121217,0,Test
385131,253320,5/13/2013,22338,46404,0,Test
161566,96757,9/27/2004,22363,176061,0,Test
832630,230932,5/4/2008,22372,137359,0,Test
834479,218601,5/7/2008,22374,98614,0,Test
493073,463623,9/27/2011,22395,147320,0,Test
57249,50190,8/4/2003,22397,47118,0,Test
794101,148598,8/18/2008,22400,146077,0,Test
1938143,415244,6/27/2011,22403,165855,0,Test
121183,74652,1/27/2004,22449,118394,0,Test
1320652,471223,4/23/2012,22462,94908,0,Test
559815,235456,8/15/2007,22463,166173,0,Test
1030681,146276,2/5/2009,22464,47874,0,Test
602763,40212,10/28/2008,22466,132432,0,Test
197320,144222,11/13/2005,22474,167648,0,Test
381571,44580,2/25/2007,22492,142775,0,Test
99105,23167,6/11/2004,22498,98595,0,Test
1031288,242306,11/17/2008,22505,100894,0,Test
733359,217403,3/8/2008,22509,149190,0,Test
580459,192555,2/4/2014,22555,48617,0,Test
1295643,407846,7/6/2013,22629,57329,0,Test
518683,223133,10/19/2007,22632,63578,0,Test
603083,80114,9/22/2011,22650,111662,0,Test
279033,141506,1/31/2006,22669,141088,0,Test
408643,89325,12/19/2007,22691,125889,0,Test
969289,340730,12/7/2011,22702,174470,0,Test
1163988,295283,3/8/2011,22705,50763,0,Test
327865,10942,12/5/2013,22712,107210,0,Test
1324122,152189,12/17/2009,23604,133927,0,Test
273900,324344,9/26/2008,22782,115164,0,Test
422930,178269,5/19/2008,22790,54488,0,Test
2531880,390632,9/15/2013,22792,125317,0,Test
880722,115588,8/25/2009,22798,78499,0,Test
25512,10621,7/11/2002,22824,122316,0,Test
824177,191469,4/28/2008,22827,123511,0,Test
497155,192322,9/6/2009,22841,133525,0,Test
186414,45243,12/17/2005,22880,118742,0,Test
1530015,410789,2/26/2010,22885,177374,0,Test
921878,447391,4/20/2013,22886,90827,0,Test
428752,200402,1/31/2007,22901,157507,0,Test
