user_id,recipe_id,rating,u,i,is_rating_above_average
1118667,194573,5,2151,66471,1
331278,128051,5,2152,158715,1
810787,49767,4,2154,177373,1
120121,42573,4,2156,177045,1
222055,43822,4,2158,173498,1
228172,333691,3,2159,163607,0
221855,362875,3,2161,174177,0
291343,362875,5,18617,174177,1
51641,93326,5,2162,162790,1
531029,370160,0,2163,166461,0
1347346,316155,5,3969,163971,1
1147916,316155,5,24378,163971,1
233491,102388,3,2164,177365,0
315662,151812,5,2165,89550,1
774409,155261,4,2166,167463,1
1609335,155261,4,4962,167463,1
6651,12129,3,2169,161501,0
550557,158559,5,2171,173199,1
80998,41092,5,2172,174093,1
517198,48320,4,2173,157501,1
1615861,481766,5,2175,116602,1
1764844,170490,4,2176,59372,1
1252036,128974,5,2177,163165,1
146742,329826,5,2178,174047,1
23728,6562,5,2179,126700,1
39992,49894,5,2180,63602,1
308434,373085,4,2181,175977,1
749933,391049,5,2188,156961,1
201584,259887,5,2192,170147,1
98467,133270,5,2193,109942,1
853136,120206,3,2194,142078,0
263372,120206,5,6640,142078,1
474322,135331,4,2197,177554,1
146284,267750,5,2198,163611,1
247452,94299,5,2201,20565,1
232480,411497,5,2203,176060,1
129652,130874,3,2204,160857,0
51482,25205,5,2205,67000,1
628779,137590,5,2207,176956,1
258606,192651,4,2208,163774,1
44383,285667,5,2210,177824,1
246145,258718,5,2211,12377,1
315680,426780,5,2212,128211,1
415212,198297,5,2213,175616,1
69260,220669,5,2214,121262,1
592633,323526,5,2217,175579,1
804931,278235,5,2218,172590,1
32781,10193,5,2220,122154,1
111347,42159,5,2221,131331,1
104998,405282,4,2222,144504,1
127231,102378,3,2223,159658,0
1925885,187877,5,2227,177992,1
107651,180312,4,2228,177572,1
251389,166884,5,2234,25641,1
485773,224739,5,2235,166156,1
177443,378390,5,2237,167219,1
41564,27651,4,2239,159921,1
21656,27651,5,11252,159921,1
5684,83768,0,2241,137774,0
359533,323498,5,2246,146334,1
341513,215464,3,2247,168112,0
2000498330,24925,5,2248,176399,1
162833,416214,5,2249,83154,1
130395,83958,5,2250,70581,1
268955,44414,4,2252,12866,1
41879,70385,4,2253,90043,1
199020,188117,5,2254,172018,1
415934,374710,5,2258,176525,1
726003,6648,5,2259,135910,1
151674,6648,5,20221,135910,1
16827,10329,4,2262,156252,1
84657,396611,3,2264,157560,0
641076,111427,4,2266,174464,1
1207655,111427,5,10495,174464,1
254805,135284,5,2267,175238,1
513039,183769,4,2268,69570,1
288146,193583,5,2270,175521,1
358596,182397,4,2272,157609,1
325318,277066,3,2273,156501,0
158308,41123,5,2275,169075,1
167849,138161,4,2276,176936,1
93911,104042,5,2277,170663,1
199993,104042,5,13163,170663,1
172861,350926,4,2278,177435,1
212268,29237,5,2279,173865,1
268058,190747,5,2280,178189,1
226918,203986,4,2281,171290,1
421243,203986,1,22179,171290,0
418179,493512,4,2282,169183,1
855082,438292,5,2286,156968,1
1020139,331765,5,2287,147080,1
369363,345262,4,2288,149333,1
111678,108444,3,2289,169057,0
486648,433871,5,2291,163591,1
629291,348379,3,2293,87824,0
449102,41014,5,2296,73709,1
112720,80453,5,18565,134514,1
482242,25945,0,2298,139645,0
2044948,468974,5,2300,145607,1
226753,460819,5,2302,163834,1
743849,120484,4,2304,176135,1
897568,138250,5,2305,152243,1
970032,364861,5,2310,103110,1
583643,257073,5,2311,90670,1
231736,171442,4,2312,165294,1
50643,34654,5,2313,167527,1
140271,354512,4,2314,141107,1
57397,57943,5,2315,169742,1
37106,36563,5,2316,161058,1
125312,70209,4,24800,150653,1
39823,24631,5,2320,125097,1
38327,24631,5,20372,125097,1
135511,74884,4,2321,126123,1
1680722,458575,5,2324,177372,1
183533,55302,5,7601,136889,1
33188,13756,5,2326,146627,1
144490,308497,3,2327,171103,0
990914,392670,5,2329,72290,1
412162,526764,5,2330,117927,1
186771,9680,4,2332,112772,1
42720,91894,5,2334,166245,1
196198,409033,5,2335,175936,1
130219,187597,5,2336,172158,1
594410,177898,0,19921,31905,0
93095,252392,5,2341,177855,1
134903,477707,5,2342,139517,1
65720,444839,5,2345,132997,1
124876,301117,5,2346,165583,1
824052,383385,5,2347,123767,1
1170224,383385,5,20064,123767,1
88276,75269,4,2348,176535,1
19540,64109,5,2349,175337,1
116939,74846,5,2350,91153,1
108843,35418,5,2351,174991,1
148221,83567,5,2353,172728,1
173558,44123,5,14430,144757,1
34206,95008,4,2354,169129,1
308765,73769,4,2357,174917,1
130816,45858,5,2361,134431,1
243711,186344,5,2364,160576,1
434131,186344,4,24955,160576,1
407812,189132,0,2365,153771,0
323545,97288,5,2370,163042,1
586672,246563,0,2372,97542,0
471673,246563,5,7598,97542,1
190402,391201,5,2373,139386,1
454599,84595,3,2376,177696,0
180090,32051,3,2377,173483,0
573544,368165,3,2378,168372,0
726934,282166,5,2386,154913,1
879716,120875,0,2390,175908,0
1273273,120875,4,22610,175908,1
501778,263855,3,2391,160562,0
1298077,461586,5,2393,146213,1
135566,44016,4,2399,178013,1
738454,315509,5,2400,136350,1
2001330613,515687,4,2401,159690,1
1803650388,520374,5,2403,169458,1
238937,139428,5,2407,910,1
407338,60847,5,2411,171546,1
130133,151879,4,2412,174240,1
1114246,348284,5,2413,136554,1
401688,179624,3,2414,168756,0
1114623,218784,4,2415,170264,1
335520,181100,4,2418,157569,1
290107,216816,4,2419,175515,1
869797,143848,5,2422,919,1
743462,84823,5,4331,168411,1
186070,169689,5,2423,173200,1
194953,284254,5,2424,125711,1
331589,217956,4,2426,68834,1
589254,83182,4,2427,129132,1
52722,83137,4,19149,166631,1
54243,468768,5,2431,158694,1
984006,347370,4,2434,150178,1
172628,256542,4,2435,159237,1
215851,417252,5,2437,144599,1
678548,279006,5,2443,152193,1
294215,227055,5,2445,148064,1
910737,97676,5,2446,117070,1
930552,248122,5,2451,134164,1
1602439,248122,5,16821,134164,1
548973,360643,5,2452,149585,1
37229,96628,3,2454,41239,0
182628,44682,5,2456,32406,1
213885,131832,0,17861,165293,0
263513,107962,5,2461,143570,1
476592,194727,4,2466,169200,1
933008,262790,5,2468,175425,1
1041450,81663,5,2470,64127,1
253965,197940,4,2471,9583,1
509887,72239,5,2477,175309,1
620763,208415,4,2478,147248,1
65486,33021,4,2480,116644,1
2295544,447210,5,2482,172045,1
968335,260266,3,2484,126229,0
278241,156993,3,24124,96950,0
138047,302983,5,2486,173737,1
1086570,446062,5,2487,176953,1
202655,112768,4,2489,166628,1
1109296,25495,5,3592,56121,1
499745,25495,5,12231,56121,1
30893,207036,5,2490,56458,1
102937,71584,1,2492,151716,0
168423,115212,5,2496,176149,1
1202811,386432,5,2498,166188,1
144373,422853,5,2500,172395,1
2001658400,534760,5,2501,175321,1
436191,243796,5,6525,121424,1
486032,211091,0,2505,175426,0
720889,317191,5,2506,139492,1
1378713,394445,3,2507,161651,0
116856,133603,4,2508,174605,1
111600,128392,5,19761,147141,1
395252,235920,5,2511,156235,1
273846,290924,5,2512,172288,1
310908,232328,4,2513,149835,1
8377,40549,5,2514,173100,1
1366815,349299,5,2515,6770,1
241140,170500,3,2516,148734,0
323389,174288,2,2517,165404,0
135696,174288,5,24424,165404,1
195750,56509,2,2521,178247,0
247362,482716,5,2522,142339,1
551470,118385,5,2524,142649,1
493835,225764,5,2526,175479,1
485335,137581,5,2529,122086,1
394953,137581,4,20338,122086,1
517912,231627,4,9256,177909,1
628076,281197,4,2531,178085,1
217908,311008,5,2534,110098,1
705094,311008,5,15562,110098,1
457321,313297,5,2538,154813,1
561908,390642,5,2541,131872,1
717221,147920,5,2542,169591,1
107635,103200,4,2546,157578,1
105358,33282,5,8748,19740,1
154853,279179,4,2550,164284,1
366995,233224,5,2551,162584,1
178504,25213,5,2553,173480,1
2584658,244740,5,2554,40171,1
1808377,483569,5,2555,155770,1
650857,14365,4,10622,142971,1
20371,36892,5,2556,167728,1
148068,96284,0,2558,176020,0
115942,251194,4,2560,159097,1
185708,99434,5,2561,167118,1
154287,153322,5,12120,166083,1
192957,193860,5,2564,148738,1
294255,11805,4,2565,162606,1
60496,191756,4,2567,85127,1
201946,123965,5,2570,32374,1
55578,273691,5,2571,149498,1
155943,373022,5,2575,136095,1
161897,295821,5,2576,142217,1
571706,295821,5,19506,142217,1
535033,181362,5,2578,88608,1
301111,333540,5,2579,172567,1
283474,254746,5,2580,170950,1
1186221,254746,4,23709,170950,1
773408,295890,4,2582,142388,1
339675,295890,5,4577,142388,1
1445414,191579,5,2583,139269,1
385761,376378,5,2586,167012,1
1581225,421026,5,2587,166728,1
461283,99937,3,2588,178083,0
573772,519541,5,2589,154756,1
530731,79679,3,2591,89246,0
30716,23604,5,2593,166463,1
72093,41592,0,2594,166264,0
73851,63461,5,2595,19541,1
42403,50712,4,2596,159174,1
31232,35667,5,2598,173576,1
95502,195395,5,2599,175078,1
1210083,195395,5,19455,175078,1
965110,195395,5,22136,175078,1
98919,411967,5,2600,169991,1
380209,411967,5,17648,169991,1
88047,71709,5,2601,143525,1
125677,125030,5,2602,167818,1
134624,416055,5,2603,178105,1
111342,53139,4,2606,174060,1
107334,36323,4,2609,159871,1
283679,156906,5,2610,24335,1
105858,156906,1,11940,24335,0
350854,126006,5,2612,144423,1
299849,342423,4,2614,67415,1
129992,33873,3,2615,144748,0
295741,107432,3,2618,19119,0
491791,69744,4,2621,89186,1
488244,58233,5,2622,127474,1
630105,58233,0,13076,127474,0
465659,289825,5,2624,73523,1
630198,255150,5,2625,158975,1
683573,171753,5,2627,122106,1
539990,336848,1,2628,83748,0
286851,20826,5,2635,108808,1
718016,296252,5,2638,86208,1
231612,248744,4,2640,176826,1
399474,283848,5,2641,176774,1
740247,268250,3,2642,175827,0
187205,98649,4,2646,14312,1
252570,162956,4,2648,164051,1
837451,333981,5,2649,157237,1
645143,36072,4,2655,133819,1
889489,290012,5,2658,68796,1
945199,322745,5,2660,134147,1
340570,238782,5,2661,132286,1
572152,187043,4,2663,127460,1
169096,296446,5,11523,141881,1
992845,409877,3,2666,148622,0
544754,189741,5,2667,174344,1
607820,114248,4,2669,176064,1
914899,356167,5,2671,148895,1
593726,215440,4,2672,177893,1
124945,102969,5,2674,91500,1
444289,206643,3,2681,148335,0
390074,3232,4,2685,110392,1
790231,121044,4,2688,160043,1
905182,341542,5,2695,60786,1
1019163,378080,4,2697,176678,1
305869,157998,0,2700,173727,0
705795,237269,5,2702,25368,1
546010,468044,5,2703,175406,1
1576301,247589,1,2706,49122,0
232673,160594,5,2708,167621,1
1275037,341432,4,2709,169256,1
118684,208423,4,2716,158540,1
93006,20766,5,2717,167930,1
237655,146734,5,2719,176350,1
1331998,185733,5,2720,52664,1
129201,219311,4,2723,170178,1
440579,451919,5,2724,171253,1
187373,375216,4,2727,175871,1
194755,26302,5,6369,152777,1
56447,54491,5,2728,170959,1
187955,63631,5,2729,171011,1
286209,57239,5,2730,160942,1
444954,100287,5,2731,151844,1
48107,36925,4,2733,178259,1
652321,301150,5,2734,83669,1
538578,239731,5,2735,170407,1
185949,114083,5,2738,106895,1
108291,114083,5,4401,106895,1
281399,137824,5,2739,173999,1
1379942,131151,3,20494,121958,0
35140,76089,5,2741,176718,1
588563,73910,1,2743,32046,0
85573,39185,5,2744,148152,1
860538,245730,5,2750,175550,1
85826,235437,5,2751,124286,1
184530,241462,5,2756,175779,1
188848,363127,5,2757,175932,1
147027,102393,5,2758,161701,1
435388,211681,0,2760,153539,0
1221683,18373,5,2762,135381,1
537172,329363,5,2765,1035,1
1155210,366043,5,2768,175257,1
49360,44856,5,2769,149897,1
68942,44856,5,15201,149897,1
826435,421388,5,2772,54338,1
289709,140611,4,2773,34543,1
774582,347419,5,2775,91276,1
134972,24571,4,2776,121496,1
2310,106735,4,2778,173333,1
603514,260917,5,2779,129859,1
1338697,120267,5,2780,176382,1
112429,84358,1,2781,88357,0
1823526,15342,5,2782,165743,1
139381,214947,5,2783,155945,1
1551872,214947,4,19946,155945,1
337668,246664,5,2784,167384,1
449702,156445,5,2785,157584,1
309972,377489,5,2787,173925,1
633027,367479,4,2788,161512,1
1116488,28896,5,2789,132053,1
373552,28896,5,12101,132053,1
207863,292106,4,2790,170405,1
1043221,136569,5,2791,97834,1
993604,275086,3,2793,176445,0
14613,14769,5,2794,170514,1
3288,21905,4,2795,174002,1
310749,244475,5,2801,170823,1
323328,269586,5,2804,177580,1
19185,177111,4,2805,178187,1
56108,108493,0,2807,175244,0
299373,157868,4,2809,113551,1
134686,93518,5,2810,71759,1
225376,64966,5,2811,177863,1
56002,107974,5,2812,143322,1
86520,26748,0,2813,172498,0
136726,106065,5,2816,143899,1
93713,20329,4,2818,5469,1
1688105,20329,5,8691,5469,1
418915,204798,4,2820,172360,1
42661,30286,4,2821,167692,1
60222,46500,5,2822,119578,1
107081,285559,3,2827,172351,0
145960,106249,3,2828,109425,0
189955,170771,5,16682,131045,1
29014,150034,5,2831,176584,1
175046,69176,5,2832,37310,1
419585,255266,4,2833,165164,1
234925,342429,5,2834,120272,1
102526,234798,3,2836,172895,0
485915,272925,4,2837,142041,1
168545,29035,5,2838,123061,1
227831,289614,5,2841,174000,1
366118,255107,3,2847,79495,0
42559,62320,5,14776,129098,1
340503,128208,4,2850,128418,1
216999,271542,4,2852,163360,1
626096,343839,5,2853,147204,1
355944,344115,3,2855,173973,0
159532,138777,3,2857,106886,0
151374,108374,5,2858,36373,1
388414,245196,5,2861,160302,1
706326,245196,4,20439,160302,1
618332,40714,5,2862,131217,1
659588,266300,3,2863,175881,0
925024,362518,5,2864,13964,1
690375,86654,4,2865,134734,1
1019994,507726,4,2866,111172,1
350938,317594,5,2867,174554,1
198709,189545,1,2870,174652,0
331520,179804,5,2871,108119,1
191015,165928,5,2873,166141,1
401767,133209,5,7727,78835,1
98280,136359,5,2874,156903,1
54187,12579,5,2875,155838,1
1271506,394081,5,2877,174001,1
326039,242829,5,2879,175578,1
162887,430476,5,2881,163390,1
807722,331368,2,2882,142240,0
1218598,389468,5,2883,165727,1
1242182,28563,5,2886,172751,1
95671,53441,5,2887,102399,1
149432,54518,4,2889,162097,1
112956,54518,5,22781,162097,1
400819,118142,5,2890,177481,1
205555,367987,5,2893,40530,1
227024,180166,5,2894,165230,1
40525,23658,5,2897,160633,1
926169,263980,4,2898,174427,1
109404,83493,3,2899,58118,0
38971,99850,1,2900,37471,0
92385,27603,5,2901,173422,1
385661,117590,3,2904,142415,0
500860,187974,5,2907,177426,1
119984,162309,5,2908,165005,1
158910,105395,5,2909,173715,1
321820,156255,4,2912,172812,1
145626,182292,5,2913,95398,1
149415,125242,4,2914,174076,1
202992,102569,5,2915,174862,1
242627,56072,4,2916,132291,1
384657,323143,4,2917,76862,1
234062,208295,4,2918,177762,1
697860,228771,5,2919,149433,1
1654671,423782,4,2920,44328,1
335469,281281,4,2922,33394,1
87478,107194,5,2926,161182,1
932620,259021,5,2927,172272,1
921940,114201,4,2932,177461,1
320427,257217,4,2933,146243,1
79219,61803,3,2935,129331,0
143080,28485,5,2938,169170,1
499574,28485,4,13825,169170,1
414666,170210,5,2939,175768,1
495032,279299,3,2940,162086,0
66889,62399,5,15504,124937,1
121581,148016,5,2942,171776,1
76559,288362,4,2943,160219,1
219291,71878,5,3285,162486,1
320849,188318,0,2944,162488,0
12099,13927,5,24336,100511,1
975720,480182,5,2945,123714,1
555371,241833,3,2946,153232,0
1436160,359640,4,2947,175658,1
318235,384370,5,2948,174675,1
1553585,397950,5,2949,172573,1
2009243,345123,5,2950,24906,1
1898623,234070,0,2951,47520,0
732952,313380,5,11899,101915,1
272100,247853,5,2953,175945,1
158096,75275,3,2954,1168,0
264181,97578,5,2956,103630,1
227039,114366,3,2957,137801,0
496315,128983,4,2961,144509,1
1462970,267348,5,2962,176361,1
883837,143741,5,2964,163750,1
1281538,143741,5,15258,163750,1
1363049,256019,4,2965,171460,1
1241227,271630,5,2966,160464,1
247473,307419,5,2967,42130,1
558981,387901,0,2968,142074,0
70073,86456,5,2970,178079,1
179252,120301,5,2976,162571,1
253710,158337,3,2977,144684,0
287246,166531,4,2978,143464,1
226362,340988,5,2980,25258,1
128447,92424,2,2981,156447,0
850281,298406,4,2983,4157,1
991523,360284,5,2985,178149,1
230800,465543,4,2987,140298,1
203823,42786,0,2989,163458,0
73836,109051,5,2990,173099,1
175727,94567,5,2992,176631,1
707337,352144,4,2993,171198,1
210361,216689,4,2994,176114,1
152500,153254,4,2996,154046,1
212417,149507,5,2997,163171,1
56087,392394,5,2998,171009,1
587766,285415,5,3000,115671,1
1602555,450795,5,3001,165305,1
176706,269046,5,3002,157919,1
339500,269046,5,18781,157919,1
485189,251711,4,3004,141388,1
222408,130214,4,3005,63115,1
134821,65655,4,5646,78685,1
164735,29182,4,3006,152798,1
523494,481616,5,3008,177887,1
127500,76423,5,3009,70829,1
559783,208746,1,3011,81529,0
75801,208746,4,15851,81529,1
306891,155637,4,3012,142896,1
74589,58433,4,3714,111726,1
81695,162339,5,3013,135890,1
307114,252794,4,3019,157683,1
231363,204072,5,3020,120918,1
679719,188446,5,3021,55527,1
365767,188446,5,23215,55527,1
316233,96216,5,3023,174147,1
256124,88622,5,3024,158340,1
203325,360689,5,3025,169601,1
302935,18802,4,3026,153509,1
175824,263852,4,3027,177976,1
729764,267468,5,3028,163149,1
465080,337396,4,3029,166539,1
930286,133749,5,3030,40449,1
697329,133749,5,19856,40449,1
452576,118461,4,3031,173451,1
27381,55542,5,3033,177741,1
52924,16457,5,3034,118774,1
205016,109999,5,3041,176514,1
195969,111931,5,3042,176642,1
118268,92645,4,3043,165126,1
114243,103021,5,3045,171521,1
32143,165724,4,3048,173279,1
457661,16591,5,3051,152287,1
385678,245934,5,3054,171078,1
493002,124837,3,3055,117304,0
626995,220264,4,3057,158081,1
680104,206482,5,3058,103434,1
378493,133994,5,3059,35670,1
605718,333880,5,3062,96474,1
301487,326825,5,3063,173097,1
153515,310995,5,3064,10215,1
336698,428583,5,3074,174179,1
157102,185939,5,3076,138085,1
867405,453342,5,3078,49066,1
2309657,453342,5,14520,49066,1
268185,394926,5,3081,147335,1
1410967,257458,4,3082,152982,1
302486,200120,5,3085,59530,1
60650,352654,5,3086,169380,1
766961,388944,5,3087,112774,1
1157973,104684,5,3089,42794,1
1058174,107701,5,3090,42622,1
260673,495956,5,3092,102468,1
416220,438464,5,3093,119776,1
59205,179572,5,3094,1228,1
428740,179572,5,3102,1228,1
323627,248519,5,3095,122356,1
93670,310864,5,3096,117532,1
153067,110959,5,3097,176103,1
163350,201375,5,3098,115203,1
1750305,101429,4,3099,154285,1
675214,113323,4,3103,175106,1
173306,166572,5,3104,53722,1
279912,418410,5,3105,168979,1
371785,72900,4,3106,168700,1
844027,77390,5,3113,147649,1
64780,154560,5,3115,153026,1
347160,137048,5,3117,176130,1
198357,173551,5,3118,88249,1
15521,260065,4,3120,177919,1
2647043,201237,5,3121,141214,1
147430,210901,5,3123,102686,1
58210,130386,5,3124,174050,1
124268,336298,3,3125,162184,0
267527,401319,4,3128,173465,1
1392349,401319,5,16430,173465,1
247643,249888,5,3129,136585,1
369284,344153,5,3130,135497,1
1755201,234690,4,3131,34500,1
54447,96037,5,3132,158827,1
61569,480943,5,3133,173687,1
195713,46456,5,3134,1257,1
54325,35895,4,3135,164276,1
87160,304490,4,3136,172232,1
498487,94278,4,3137,178156,1
41228,43523,1,3138,144659,0
311203,81564,5,3142,160920,1
2001420244,385765,0,14541,94116,0
277825,82474,4,3144,161509,1
144645,82474,5,8778,161509,1
482812,226566,4,3148,176530,1
126435,166739,5,3150,178203,1
791416,282364,5,3151,147324,1
544074,297332,5,3155,162485,1
299720,297332,5,20117,162485,1
843999,300286,5,3156,60442,1
1167988,356543,5,3157,33966,1
2394386,356543,3,17396,33966,0
932618,173108,4,3158,159214,1
777453,410624,5,3161,105693,1
223180,337201,5,3165,61109,1
1094446,440505,5,3168,106269,1
90633,35358,5,3169,116732,1
801617,320496,5,3170,75709,1
478819,217513,5,3171,135371,1
220151,428706,4,3173,163675,1
64934,42475,5,3175,144397,1
72748,419597,5,3178,177088,1
209715,119518,5,3180,157523,1
1169937,196759,4,3182,178074,1
498376,249577,3,3183,147159,0
965732,253160,5,3184,90633,1
157167,457173,4,3186,176344,1
1698132,384038,0,3188,153646,0
35093,343025,5,3190,172101,1
57601,86408,5,3195,171430,1
121041,97517,5,3196,149560,1
91584,45941,5,3197,174543,1
2399085,486911,5,3198,163334,1
1679869,401076,3,3199,129090,0
2722551,496494,4,3200,144409,1
41799,146406,3,3201,163528,0
57915,93248,3,3202,176068,0
368078,327002,5,3207,160437,1
1293395,327002,5,25002,160437,1
485329,214513,5,3208,172406,1
184905,132809,4,3209,118057,1
1374796,347061,0,3210,33582,0
115302,124650,0,3211,158621,0
1362975,307784,4,3212,1301,1
